Lighting Research Technology,Lighting Res Technol,2.767
Limnetica,Limnetica,1.431
Limnologica,Limnologica,2.093
Limnology,Limnology,1.576
Limnology and Oceanography,Limnol Oceanogr,4.745
Limnology and Oceanography Methods,Limnol Oceanogr-meth,2.634
Linear Algebra and Its Applications,Linear Algebra Appl,1.401
Linear Multilinear Algebra,Linear Multilinear A,1.736
Lingua,Lingua,0.719
Linguistic Inquiry,Linguist Inq,1.745
Linguistic Review,Linguist Rev,0.628
Linguistics,Linguistics,0.803
Linguistics and Philosophy,Linguist Philos,1.514
Lipids,Lipids,1.88
Lipids in Health and Disease,Lipids Health Dis,3.876
Listy Cukrovarnicke a Reparske,Listy Cukrov,0.202
Listy Cukrovarnicke a Reparske,Listy Cukrov Repar,0.202
Literacy,Literacy,1.783
Lithology and Mineral Resources,Lithol Miner Resour,0.586
Lithology and Mineral Resources,Lithol Miner Resour+,0.586
Lithos,Lithos,4.004
Lithosphere,Lithosphere-us,3.375
Lithuanian Journal of Physics,Lith J Phys,0.633
Lithuanian Mathematical Journal,Lith Math J,0.519
Liver International,Liver Int,5.828
Liver Transplantation,Liver Transplant,5.799
Livestock Science,Livest Sci,1.943
Living Reviews in Relativity,Living Rev Relativ,40.429
Living Reviews in Solar Physics,Living Rev Sol Phys,17.417
Ljetopis Socijalnog Rada,Ljetop Soc Rada,0.243
Local Government Studies,Local Gov Stud,2.726
Logical Methods in Computer Science,Log Meth Comput Sci,0.438
Logic Journal of the Igpl,Log J Igpl,0.861
Logic Journal of the Igpl,Logic J Igpl,0.861
Logopedics Phoniatrics Vocology,Logop Phoniatr Voco,1.487
London Journal,Lond J,0.615
Long Range Planning,Long Range Plann,8.802
Low Temperature Physics,Low Temp Phys+,0.923
Lubrication Science,Lubr Sci,1.985
Luminescence,Luminescence,2.464
Lung,Lung,2.584
Lung Cancer,Lung Cancer,5.705
Lung Cancer,Lung Cancer-j Iaslc,5.705
Lupus,Lupus,2.911
Luts Lower Urinary Tract Symptoms,Luts,1.592
Lwt Food Science and Technology,Lwt-food Sci Technol,4.952
Lymphatic Research and Biology,Lymphat Res Biol,2.589
Lymphology,Lymphology,1.286
Macedonian Journal of Chemistry and Chemical Engineering,Maced J Chem Chem En,0.689
Machine Learning,Mach Learn,2.94
Machine Vision and Applications,Mach Vision Appl,2.012
Machining Science and Technology,Mach Sci Technol,2.255
Macroeconomic Dynamics,Macroecon Dyn,1.148
Macromolecular Bioscience,Macromol Biosci,4.979
Macromolecular Chemistry and Physics,Macromol Chem Phys,2.527
Macromolecular Chemistry and Physics,Macromol Chem Physic,2.527
Macromolecular Materials and Engineering,Macromol Mater Eng,4.367
Macromolecular Rapid Communications,Macromol Rapid Comm,5.734
Macromolecular Reaction Engineering,Macromol React Eng,1.931
Macromolecular Research,Macromol Res,2.227
Macromolecular Theory and Simulations,Macromol Theor Simul,1.53
Macromolecules,Macromolecules,5.985
Maderas Ciencia y Tecnologia,Maderas-cienc Tecnol,1.576
Madera y Bosques,Madera Bosques,0.689
Maejo International Journal of Science and Technology,Maejo Int J Sci Tech,0.636
Magallania,Magallania,0.469
Magazine of Concrete Research,Mag Concrete Res,2.503
Magnesium Research,Magnesium Res,1.115
Magnetic Resonance Imaging,Magn Reson Imaging,2.546
Magnetic Resonance Imaging Clinics of North America,Magn Reson Imaging C,2.266
Magnetic Resonance in Chemistry,Magn Reson Chem,2.447
Magnetic Resonance in Medical Sciences,Magn Reson Med Sci,2.471
Magnetic Resonance in Medicine,Magn Reson Med,4.668
Magnetic Resonance in Medicine,Magnet Reson Med,4.668
Magnetic Resonance Materials in Physics Biology and Medicine,Magn Reson Mater Phy,2.31
Magnetohydrodynamics,Magnetohydrodynamics,0.576
Magyar Allatorvosok Lapja,Magy Allatorvosok,0.22
Main Group Chemistry,Main Group Chem,1.039
Main Group Metal Chemistry,Main Group Met Chem,1.068
Malacologia,Malacologia,0.625
Malaria Journal,Malaria J,2.979
Malawi Medical Journal,Malawi Med J,0.875
Malaysian Journal of Computer Science,Malayas J Comput Sci,0.622
Malaysian Journal of Computer Science,Malays J Comput Sci,0.622
Malaysian Journal of Library Information Science,Malays J Libr Inf Sc,1.25
Mammalia,Mammalia,0.944
Mammalian Biology,Mamm Biol,1.863
Mammalian Genome,Mamm Genome,2.957
Mammal Review,Mammal Rev,4.927
Mammal Study,Mamm Study,0.656
M Som Manufacturing Service Operations Management,M&som-manuf Serv Op,7.6
M Som Manufacturing Service Operations Management,M&som-manuf Serv Op,7.6
Management Accounting Research,Manage Account Res,3.688
Management and Organization Review,Manage Organ Rev,2.373
Management Communication Quarterly,Manage Commun Q,2.34
Management Decision,Manage Decis,4.957
Management International Review,Manage Int Rev,3.721
Management Learning,Manage Learn,4.952
Management Science,Manage Sci,4.883
Management Science,Manage Sci,4.883
Managerial and Decision Economics,Manage Decis Econ,0.975
Manchester School,Manch Sch,1.2
Manufacturing Engineering,Manuf Eng,0.08
Manuscripta Mathematica,Manuscripta Math,0.839
Mapan Journal of Metrology Society of India,Mapan-j Metrol Soc I,1.009
Marine and Freshwater Behaviour and Physiology,Mar Freshw Behav Phy,0.891
Marine and Freshwater Research,Mar Freshwater Res,2.07
Marine and Petroleum Geology,Mar Petrol Geol,4.348
Marine Biology,Mar Biol,2.573
Marine Biology Research,Mar Biol Res,1.298
Marine Biotechnology,Mar Biotechnol,3.619
Marine Chemistry,Mar Chem,3.807
Marine Chemistry,Water Trans,3.807
Marine Drugs,Mar Drugs,5.118
Marine Ecology an Evolutionary Perspective,Mar Ecol-evol Persp,1.693
Marine Ecology Progress Series,Mar Ecol-prog Ser,2.824
Marine Environmental Research,Mar Environ Res,3.13
Marine Genomics,Mar Genom,1.71
Marine Geodesy,Mar Geod,1.667
Marine Geology,Mar Geol,3.548
Marine Geophysical Research,Mar Geophys Res,2.693
Marine Georesources Geotechnology,Mar Georesour Geotec,2.673
Marine Mammal Science,Mar Mammal Sci,2.09
Marine Micropaleontology,Mar Micropaleontol,2.415
Marine Policy,Mar Policy,4.173
Marine Pollution Bulletin,Mar Pollut Bull,5.553
Marine Resource Economics,Mar Resour Econ,2.147
Marine Resource Economics,Mar Resour Econ,2.147
Marine Structures,Mar Struct,3.458
Marine Technology Society Journal,Mar Technol Soc J,0.708
Maritime Policy Management,Marit Policy Manag,3.778
Marketing Letters,Market Lett,2.8
Marketing Science,Market Sci,3.716
Marketing Theory,Marketing Theor,4.25
Mass Communication and Society,Mass Commun Soc,3.309
Mass Spectrometry Reviews,Mass Spectrom Rev,10.946
Match Communications in Mathematical and in Computer Chemistry,Match-commun Math Co,2.497
Materiale Plastice,Mater Plast,0.593
Materiales De Construccion,Mater Construcc,1.619
Materiali in Tehnologije,Mater Tehnol,0.638
Materials Design,Mater Design,7.991
Materials and Corrosion Werkstoffe Und Korrosion,Mater Corros,2.097
Materials and Manufacturing Processes,Mater Manuf Process,4.616
Materials and Structures,Mater Struct,3.428
Materials at High Temperatures,Mater High Temp,1.632
Materials Characterization,Mater Charact,4.342
Materials Chemistry and Physics,Mater Chem Phys,4.094
Materials Evaluation,Mater Eval,0.556
Materials Letters,Mater Lett,3.423
Materials Research Bulletin,Mater Res Bull,4.641
Materials Research Ibero American Journal of Materials,Mater Res-ibero-am J,1.524
Materials Science,Mater Sci+,0.675
Materials Science Engineering c Materials for Biological Applications,Mat Sci Eng C-mater,7.328
Materials Science Engineering r Reports,Mat Sci Eng R,36.214
Materials Science and Engineering a Structural Materials Properties Microstructure and Processing,Mat Sci Eng A-struct,5.234
Materials Science and Engineering b Advanced Functional Solid State Materials,Mater Sci Eng B-adv,4.051
Materials Science and Technology,Mater Sci Tech Ser,1.92
Materials Science and Technology,Mater Sci Tech-lond,1.92
Materials Science in Semiconductor Processing,Mat Sci Semicon Proc,3.927
Materials Science Medziagotyra,Mater Sci-medzg,0.617
Materials Science Medziagotyra,Mater Sci-medzg+,0.617
Materials Science Poland,Mater Sci-poland,1.022
Materials Technology,Mater Technol,3.846
Materials Testing,Mater Test,1.589
Materials Today,Mater Today,31.041
Materials Transactions,Mater Trans,1.389
Materialwissenschaft Und Werkstofftechnik,Materialwiss Werkst,0.854
Materia Rio De Janeiro,Materia,0.312
Materia Rio De Janeiro,Materia-brazil,0.312
Maternal and Child Health Journal,Matern Child Healt J,2.276
Maternal and Child Health Journal,Matern Child Hlth J,2.276
Maternal and Child Nutrition,Matern Child Nutr,3.092
Mathematical and Computer Modelling of Dynamical Systems,Math Comp Model Dyn,0.945
Mathematical Biosciences,Math Biosci,2.144
Mathematical Biosciences and Engineering,Math Biosci Eng,2.08
Mathematical Communications,Math Commun,1.075
Mathematical Finance,Math Financ,2.667
Mathematical Finance,Math Financ,2.667
Mathematical Geosciences,Math Geosci,2.576
Mathematical Inequalities Applications,Math Inequal Appl,1.25
Mathematical Intelligencer,Math Intell,0.387
Mathematical Logic Quarterly,Math Logic Quart,0.24
Mathematical Medicine and Biology a Journal of the Ima,Math Med Biol,1.854
Mathematical Methods in the Applied Sciences,Math Method Appl Sci,2.321
Mathematical Methods of Operations Research,Math Method Oper Res,1.343
Mathematical Modelling and Analysis,Math Model Anal,1.474
Mathematical Modelling of Natural Phenomena,Math Model Nat Pheno,4.157
Mathematical Models Methods in Applied Sciences,Math Mod Meth Appl S,3.817
Mathematical Notes,Math Notes+,0.673
Mathematical Physics Analysis and Geometry,Math Phys Anal Geom,0.933
Mathematical Population Studies,Math Popul Stud,0.72
Mathematical Population Studies,Math Popul Stud,0.72
Mathematical Problems in Engineering,Math Probl Eng,1.305
Mathematical Proceedings of the Cambridge Philosophical Society,Math Proc Cambridge,1.042
Mathematical Programming,Appl Manag Sci,3.995
Mathematical Programming,Math Program,3.995
Mathematical Reports,Math Rep,0.662
Mathematical Research Letters,Math Res Lett,0.723
Mathematical Social Sciences,Math Soc Sci,0.684
Mathematical Social Sciences,Math Soc Sci,0.684
Mathematical Structures in Computer Science,Math Struct Comp Sci,0.637
Mathematical Thinking and Learning,Math Think Learn,1.667
Mathematica Scandinavica,Math Scand,0.721
Mathematica Slovaca,Math Slovaca,0.77
Mathematics and Computers in Simulation,Math Comput Simulat,2.463
Mathematics and Mechanics of Solids,Math Mech Solids,2.341
Mathematics of Computation,Math Comput,2.417
Mathematics of Control Signals and Systems,Math Control Signal,1.2
Mathematics of Operations Research,Math Oper Res,2.008
Mathematika,Mathematika,0.844
Mathematische Annalen,Math Ann,1.534
Mathematische Nachrichten,Math Nachr,1.228
Mathematische Zeitschrift,Math Z,0.964
Matrix Biology,Matrix Biol,11.583
Maturitas,Maturitas,4.342
Mausam,Mausam,0.636
Maydica,Maydica,0.542
Mayo Clinic Proceedings,Mayo Clin Proc,7.616
Mcn the American Journal of Maternal Child Nursing,Mcn-am J Matern-chil,1.412
Mcn the American Journal of Maternal Child Nursing,Mcn-am J Matern-chil,1.412
Measurement,Measurement,3.927
Measurement Control,Meas Control-uk,1.704
Measurement and Evaluation in Counseling and Development,Meas Eval Couns Dev,1.512
Measurement Science Review,Meas Sci Rev,1.319
Meat Science,Meat Sci,5.209
Meccanica,Meccanica,2.258
Mechanical Engineering,Mech Eng,0.776
Mechanical Systems and Signal Processing,Mech Syst Signal Pr,6.823
Mechanics of Advanced Materials and Structures,Mech Adv Mater Struc,4.03
Mechanics of Composite Materials,Mech Compos Mater,1.333
Mechanics of Materials,Mech Mater,3.266
Mechanics of Solids,Mech Sol,0.452
Mechanics of Solids,Mech Solids+,0.452
Mechanics of Time Dependent Materials,Mech Time-depend Mat,2.143
Mechanics Research Communications,Mech Res Commun,2.254
Mechanika,Mechanika,0.597
Mechanism and Machine Theory,Mech Mach Theory,3.866
Mechanisms of Ageing and Development,Mech Ageing Dev,5.432
Mechanisms of Development,Mech Develop,1.882
Mechatronics,Mechatronics,3.498
Medecine et Maladies Infectieuses,Med Maladies Infect,2.152
Medecine Nucleaire Imagerie Fonctionnelle et Metabolique,Med Nucl,0.263
Media Culture Society,Media Cult Soc,3.272
Media International Australia,Media Int Aust,1.193
Media Psychology,Media Psychol,3.824
Mediators of Inflammation,Mediat Inflamm,4.711
Medical Biological Engineering Computing,Med Biol Eng Comput,2.602
Medical and Veterinary Entomology,Med Vet Entomol,2.739
Medical Anthropology,Med Anthropol,2.189
Medical Anthropology Quarterly,Med Anthropol Q,2.475
Medical Care,Med Care,2.983
Medical Care,Med Care,2.983
Medical Care Research and Review,Med Care Res Rev,3.929
Medical Care Research and Review,Med Care Res Rev,3.929
Medical Clinics of North America,Med Clin N Am,5.456
Medical Decision Making,Med Decis Making,2.583
Medical Decision Making,Med Decis Making,2.583
Medical Dosimetry,Med Dosim,1.482
Medical Education,Med Educ,6.251
Medical Engineering Physics,Med Eng Phys,2.242
Medical History,Med Hist,1.419
Medical History,Med Hist,1.419
Medical Hypotheses,Med Hypotheses,1.538
Medical Image Analysis,Med Image Anal,8.545
Medical Journal of Australia,Med J Australia,7.738
Medical Law Review,Med Law Rev,1.267
Medical Law Review,Med Law Rev,1.267
Medical Letter on Drugs and Therapeutics,Med Lett Drugs Ther,1.909
Medical Microbiology and Immunology,Med Microbiol Immun,3.402
Medical Molecular Morphology,Med Mol Morphol,2.309
Medical Mycology,Med Mycol,4.076
Medical Oncology,Med Oncol,3.064
Medical Physics,Aip Conf Proc,4.071
Medical Physics,Med Phys,4.071
Medical Principles and Practice,Med Prin Pract,1.927
Medical Problems of Performing Artists,Med Probl Perform Ar,1.106
Medical Science Monitor,Med Sci Monitor,2.649
Medical Teacher,Med Teach,3.65
Medicc Review,Medicc Rev,0.583
Medicc Review,Medicc Rev,0.583
Medicina Buenos Aires,Medicina-buenos Aire,0.653
Medicina Clinica,Med Clin-barcelona,1.725
Medicina Del Lavoro,Med Lav,1.275
Medicina Dello Sport,Med Sport,0.723
Medicina Intensiva,Med Intensiva,2.491
Medicinal Chemistry,Med Chem,2.745
Medicinal Chemistry Research,Med Chem Res,1.965
Medicina Lithuania,Med Lith,2.43
Medicinal Research Reviews,Med Res Rev,12.944
Medicina Oral Patologia Oral y Cirugia Bucal,Med Oral Patol Oral,2.047
Medicine,Medicine,1.889
Medicine and Science in Sports and Exercise,Med Sci Sport Exer,5.411
Medicine Health Care and Philosophy,Med Health Care Phil,1.927
Medicine Science and the Law,Med Sci Law,1.266
Medicine Science and the Law,Med Sci Law,1.266
Mediterranean Historical Review,Mediterr Hist Rev,0.158
Mediterranean Journal of Mathematics,Mediterr J Math,1.4
Mediterranean Marine Science,Mediterr Mar Sci,2.319
Mediterranean Politics,Mediterr Polit,2.588
Medizinische Genetik,Med Genet,1.724
Medizinische Genetik,Med Genet-berlin,1.724
Medycyna Pracy,Med Pr,0.76
Melanoma Research,Melanoma Res,3.599
Melbourne University Law Review,Melb Univ Law Rev,0.813
Memoirs of the American Mathematical Society,Mem Am Math Soc,2.773
Memorias Do Instituto Oswaldo Cruz,Mem I Oswaldo Cruz,2.743
Memory,Memory,2.09
Memory,New Crit Idiom,2.09
Memory Cognition,Mem Cognition,2.272
Men and Masculinities,Men Masc,2.875
Mendeleev Communications,Mendeleev Commun,1.786
Menopause the Journal of the North American Menopause Society,Menopause,2.953
Merrill Palmer Quarterly Journal of Developmental Psychology,Merrill Palmer Quart,0.769
Metabolic Brain Disease,Metab Brain Dis,3.584
Metabolic Engineering,Metab Eng,9.783
Metabolic Syndrome and Related Disorders,Metab Syndr Relat D,1.894
Metabolism Clinical and Experimental,Metabolism,8.694
Metabolomics,Metabolomics,4.29
Metacognition and Learning,Metacogn Learn,3.421
Metallomics,Metallomics,4.526
Metallurgia Italiana,Metall Ital,0.539
Metallurgical and Materials Transactions a Physical Metallurgy and Materials Science,Metall Mater Trans A,2.556
Metallurgical and Materials Transactions b Process Metallurgy and Materials Processing Science,Metall Mater Trans B,2.47
Metallurgist,Metallurgist+,0.688
Metals and Materials International,Met Mater Int,3.642
Metals and Materials International,Met Mater-int,3.642
Metal Science and Heat Treatment,Met Sci Heat Treat+,0.757
Metaphor and Symbol,Metaphor Symbol,1.568
Meteoritics Planetary Science,Meteorit Planet Sci,2.487
